City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
342,Darab,IR,28.7519,54.5444,52.99,32,0,1.79,Clear sky
343,Buchanan,LR,5.8808,-10.0467,82.36,78,98,8.77,Overcast clouds
344,Kieta,PG,-6.2167,155.6333,77.52,90,100,6.89,Moderate rain
345,Richards Bay,ZA,-28.783,32.0377,79.54,87,78,9.57,Broken clouds
346,Srednekolymsk,RU,67.45,153.6833,-34.58,100,62,2.48,Broken clouds
347,Ketchikan,US,55.3422,-131.6461,44.58,93,100,8.05,Light rain
348,Rio Branco,BR,-9.9747,-67.81,83.01,83,75,4.61,Broken clouds
349,Stephenville,US,32.2207,-98.2023,23.09,86,100,0.0,Overcast clouds
350,Maki,JP,37.75,138.8833,30.9,72,100,12.75,Overcast clouds
351,General Higinio Morinigo,PY,-25.95,-55.9167,88.16,49,45,7.87,Scattered clouds
352,Mantua,IT,45.1667,10.7833,49.82,84,100,7.02,Overcast clouds
353,Ushibuka,JP,32.1906,130.0228,44.73,56,97,11.54,Overcast clouds
354,Alice Springs,AU,-23.7,133.8833,56.75,88,90,5.75,Overcast clouds
355,Tilichiki,RU,60.4667,166.1,3.54,82,100,10.8,Overcast clouds
356,Amboasary,MG,-25.0333,46.3833,75.04,88,5,13.51,Clear sky
357,Bongandanga,CD,1.5,21.05,71.67,50,31,3.04,Scattered clouds
358,College,US,64.8569,-147.8028,-0.74,63,75,6.91,Broken clouds
359,Sorland,NO,67.667,12.6934,28.26,68,100,29.66,Overcast clouds
360,Saint George,US,37.1041,-113.5841,43.79,23,0,4.0,Clear sky
361,Hofn,IS,64.2539,-15.2082,30.7,58,100,22.28,Overcast clouds
362,Livingston,GB,55.9029,-3.5226,50.13,88,75,24.16,Heavy intensity rain
363,Kenai,US,60.5544,-151.2583,24.1,91,100,26.46,Light snow
364,West Wendover,US,40.7391,-114.0733,29.64,44,49,1.12,Scattered clouds
365,Flin Flon,CA,54.7682,-101.865,-18.56,63,20,2.3,Few clouds
366,Karpathos,GR,35.507,27.2132,51.76,76,51,4.61,Broken clouds
367,Aden,YE,12.7794,45.0367,78.13,60,0,9.44,Clear sky
368,Mvomero,TZ,-6.25,38.6667,78.06,86,99,5.57,Light rain
369,Constitucion,CL,-35.3333,-72.4167,67.86,66,10,7.78,Clear sky
370,Ugoofaaru,MV,5.6667,73.0,80.71,74,5,3.83,Clear sky
371,Balkanabat,TM,39.5108,54.3671,54.72,29,100,7.87,Overcast clouds
372,Khilok,RU,51.3674,110.4676,-13.14,99,93,2.66,Overcast clouds
373,Bidar,IN,17.9,77.55,71.01,42,11,7.61,Few clouds
374,Sorgun,TR,39.8101,35.186,31.62,93,100,3.22,Overcast clouds
375,Tres Lagoas,BR,-20.7511,-51.6783,85.3,66,100,6.04,Light rain
376,Arandis,NA,-22.4167,14.9667,62.47,51,0,10.51,Clear sky
377,Victoria Point,AU,-27.5833,153.3,70.09,93,16,1.01,Few clouds
378,Kohlu,PK,29.8962,69.252,47.44,25,0,4.74,Clear sky
379,Merzifon,TR,40.8733,35.4631,33.26,80,75,1.14,Broken clouds
380,Roma,US,43.2128,-75.4557,37.96,93,100,6.91,Snow
381,Resistencia,AR,-27.4606,-58.9839,85.98,54,75,12.66,Broken clouds
382,Vao,NC,-22.6667,167.4833,79.9,84,96,16.11,Light rain
383,Columbus,US,39.9612,-82.9988,31.86,92,100,1.99,Mist
384,Diamantino,BR,-14.4086,-56.4461,85.35,60,86,8.68,Overcast clouds
385,Tura,IN,25.5198,90.2201,59.86,57,77,4.65,Broken clouds
386,Brae,GB,60.3964,-1.353,40.91,69,100,29.44,Overcast clouds
387,Khandyga,RU,62.6667,135.6,-28.12,99,100,1.25,Overcast clouds
388,Salinas,US,36.6777,-121.6555,63.82,35,0,8.05,Clear sky
389,Darnah,LY,32.767,22.6367,52.56,72,100,30.56,Overcast clouds
390,Qandala,SO,11.472,49.8728,74.89,67,0,4.79,Clear sky
391,Rantepao,ID,-2.9701,119.8978,66.69,96,100,3.02,Overcast clouds
392,Peace River,CA,56.2501,-117.286,-9.09,70,100,8.05,Overcast clouds
393,Auki,SB,-8.7676,160.7034,77.47,88,100,4.34,Light rain
394,Amazar,RU,53.858,120.875,-8.46,91,100,3.8,Overcast clouds
395,Sambava,MG,-14.2667,50.1667,78.73,86,100,6.69,Overcast clouds
396,Kavaratti,IN,10.5669,72.642,79.05,70,5,6.24,Clear sky
397,Norrtalje,SE,59.758,18.705,28.33,95,32,4.21,Scattered clouds
398,Minggang,CN,32.4586,114.0486,32.86,78,2,1.25,Clear sky
399,Qasigiannguit,GL,68.8193,-51.1922,17.85,62,100,15.64,Overcast clouds
400,Bergerac,FR,44.8333,0.5,49.53,100,100,3.44,Mist
401,Khatanga,RU,71.9667,102.5,-33.59,100,35,2.91,Scattered clouds
402,Dingle,PH,10.9995,122.6711,75.2,92,93,7.65,Overcast clouds
403,Byron Bay,AU,-28.65,153.6167,70.05,81,85,18.59,Overcast clouds
404,Along,IN,28.1667,94.7667,46.78,95,56,2.15,Broken clouds
405,Lamar,US,33.6668,-95.5836,26.26,86,100,14.97,Mist
406,Lodja,CD,-3.4833,23.4333,69.4,90,100,1.21,Overcast clouds
407,Pisco,PE,-13.7,-76.2167,73.45,73,0,6.91,Clear sky
408,Osorno,CL,-40.5667,-73.15,77.31,50,75,9.22,Broken clouds
409,Cockburn Town,TC,21.4612,-71.1419,75.16,76,25,24.29,Scattered clouds
410,Labuan,MY,5.2767,115.2417,80.96,89,20,6.91,Few clouds
411,Ozernovskiy,RU,51.5,156.5167,29.39,98,100,5.82,Light snow
412,Shache,CN,38.4167,77.2406,28.87,41,100,4.5,Overcast clouds
413,Bandarbeyla,SO,9.4942,50.8122,75.94,64,0,18.32,Clear sky
414,Lesogorsk,RU,56.0458,99.5136,-9.92,100,100,1.79,Overcast clouds
415,Laguna,US,38.421,-121.4238,59.65,55,0,1.01,Clear sky
416,Soyo,AO,-6.1349,12.3689,78.66,73,67,6.76,Broken clouds
417,Karratha,AU,-20.7377,116.8463,82.36,73,89,3.78,Overcast clouds
418,Kot Samaba,PK,28.5522,70.4684,58.82,19,0,9.8,Clear sky
419,Circleville,US,39.6006,-82.946,32.09,100,100,0.0,Snow
420,Chokurdakh,RU,70.6333,147.9167,-27.85,99,57,3.38,Broken clouds
421,Ingham,US,42.6,-84.3833,20.08,77,100,11.5,Overcast clouds
422,Puerto Asis,CO,0.5133,-76.5007,81.16,38,100,3.44,Overcast clouds
423,Kijang,KR,35.2442,129.2139,31.73,27,92,5.93,Overcast clouds
424,Waitati,NZ,-45.75,170.5667,54.81,91,100,2.44,Light rain
425,Dungarpur,IN,23.8333,73.7167,61.14,32,0,5.26,Clear sky
426,Asau,RO,46.4333,26.4,29.32,83,96,2.59,Overcast clouds
427,Manaure,CO,11.7751,-72.4445,88.52,49,0,16.96,Clear sky
428,Ornskoldsvik,SE,63.2909,18.7153,11.35,92,100,3.44,Light snow
429,Okato,NZ,-39.2,173.8833,64.69,86,42,14.36,Scattered clouds
430,Pangnirtung,CA,66.1451,-65.7125,1.4,78,100,17.27,Light snow
431,Inhambane,MZ,-23.865,35.3833,79.14,78,0,10.83,Clear sky
432,Moron,AR,-34.6534,-58.6198,82.94,73,100,1.79,Overcast clouds
433,Ponta Do Sol,PT,32.6667,-17.1,67.01,73,44,5.53,Scattered clouds
434,Tartagal,AR,-22.5164,-63.8013,91.54,32,39,7.09,Scattered clouds
435,Olga,RU,43.7444,135.2892,9.28,59,4,13.76,Clear sky
436,Rosa Zarate,EC,0.3333,-79.4667,84.27,64,69,4.9,Light rain
437,Havre-Saint-Pierre,CA,50.2334,-63.5986,28.4,93,100,24.16,Overcast clouds
438,Zhigansk,RU,66.7697,123.3711,-31.5,99,100,2.21,Overcast clouds
439,Bouar,CF,5.934,15.596,73.76,21,75,8.1,Broken clouds
440,Coxim,BR,-18.5067,-54.76,84.67,74,98,7.36,Overcast clouds
441,Vila Velha,BR,-20.3297,-40.2925,78.75,90,75,8.05,Broken clouds
442,Fonte Boa,BR,-2.4959,-66.2662,83.52,64,95,6.33,Overcast clouds
443,Zabaykalsk,RU,49.6333,117.3167,-17.93,95,7,6.2,Clear sky
444,Kaspiyskiy,RU,45.3929,47.3707,36.0,86,99,5.48,Overcast clouds
445,Clarence Town,AU,-32.5833,151.7833,63.86,90,98,9.57,Light rain
446,Mizan Teferi,ET,6.9833,35.5833,69.24,55,78,2.01,Broken clouds
447,Wad Madani,SD,14.4012,33.5199,82.36,15,98,11.14,Overcast clouds
448,Sarangani,PH,5.4033,125.4636,81.12,72,79,15.39,Light rain
449,Terrace Bay,CA,48.7834,-87.1,1.02,64,4,5.35,Clear sky
450,Beaverlodge,CA,55.2166,-119.4361,-6.45,94,100,7.05,Light snow
451,Kaeo,NZ,-35.1,173.7833,71.33,93,77,10.33,Broken clouds
452,Bambanglipuro,ID,-7.95,110.2833,62.6,85,90,3.62,Light rain
453,Deputatskiy,RU,69.3,139.9,-24.16,95,97,1.54,Overcast clouds
454,Meadow Lake,US,34.8014,-106.5436,24.12,63,79,5.14,Broken clouds
455,Punta Cardon,VE,11.6581,-70.215,82.96,63,1,26.57,Clear sky
456,Fiumicino,IT,41.7675,12.2291,51.94,72,0,6.91,Clear sky
457,Dicabisagan,PH,17.0818,122.4157,71.6,88,14,2.77,Few clouds
458,Luan,CH,46.3592,6.9759,38.37,92,100,1.99,Overcast clouds
459,Pangkalanbuun,ID,-2.6833,111.6167,73.69,97,86,2.06,Overcast clouds
460,Beohari,IN,24.05,81.3833,63.34,52,87,4.47,Overcast clouds
461,Nishihara,JP,26.1842,127.7558,61.88,97,100,3.44,Overcast clouds
462,Kumluca,TR,36.3703,30.2869,52.14,76,100,4.61,Overcast clouds
463,Shalyhyne,UA,51.5717,34.1217,25.66,98,98,2.53,Light snow
464,Oranjemund,NA,-28.55,16.4333,66.11,80,14,15.77,Few clouds
465,La Libertad,EC,-2.2333,-80.9,85.66,62,0,11.5,Clear sky
466,Mishkino,RU,55.3389,63.9175,25.39,89,100,20.11,Overcast clouds
467,Nsanje,MW,-16.92,35.262,79.25,75,32,2.15,Scattered clouds
468,Soverato,IT,38.685,16.5499,49.91,68,1,6.85,Clear sky
469,Mosjoen,NO,65.836,13.1908,26.71,68,20,5.75,Few clouds
470,Ilo,PE,-17.6394,-71.3375,74.26,64,0,13.8,Clear sky
471,Bahia Blanca,AR,-38.7196,-62.2724,87.31,27,13,15.88,Few clouds
472,Arenapolis,BR,-14.4503,-56.8461,84.94,63,78,6.64,Broken clouds
473,Gdansk,PL,54.3521,18.6464,39.07,92,100,5.75,Light intensity drizzle
474,Magadi,IN,12.9667,77.2333,71.94,75,93,5.79,Overcast clouds
475,Sioux Lookout,CA,50.1001,-91.917,-7.22,59,0,4.61,Clear sky
476,Provideniya,RU,64.3833,-173.3,1.27,66,94,22.79,Overcast clouds
477,Swan Hill,AU,-35.3378,143.5544,54.86,70,0,11.07,Clear sky
478,Mubi,NG,10.2676,13.2644,72.39,15,0,6.17,Clear sky
479,Waipawa,NZ,-41.4122,175.5153,67.46,70,20,7.23,Few clouds
480,Faya,SA,18.3851,42.4509,57.31,71,7,3.51,Clear sky
481,Isla Vista,US,34.4133,-119.861,67.78,47,0,5.75,Clear sky
482,Leua,SK,48.2156,18.6071,38.5,72,100,2.42,Overcast clouds
483,Fare,PF,-16.7,-151.0167,80.62,73,9,18.05,Clear sky
484,Lata,PT,40.1629,-8.3327,53.08,90,100,1.86,Overcast clouds
485,Gimli,CA,50.6336,-96.9907,-11.18,58,100,11.5,Overcast clouds
486,Mlandizi,TZ,-6.7,38.7333,77.65,86,59,5.46,Broken clouds
487,Piacabucu,BR,-10.4056,-36.4344,83.48,62,100,12.93,Overcast clouds
488,Portland,US,45.5234,-122.6762,49.41,90,100,1.01,Overcast clouds
489,Kavieng,PG,-2.5744,150.7967,80.67,79,100,7.83,Light rain
490,Kailua,US,21.4022,-157.7394,77.65,63,40,8.05,Scattered clouds
491,Nome,US,64.5011,-165.4064,5.07,56,0,33.38,Clear sky
492,Saint-Joseph,RE,-21.3667,55.6167,79.16,91,100,36.53,Heavy intensity rain
493,Anito,PH,12.4497,125.2886,77.81,92,99,11.21,Very heavy rain
494,Valdez,EC,1.2492,-78.9831,79.81,77,12,11.32,Few clouds
495,Kon Tum,VN,14.35,108.0,62.65,95,20,3.38,Few clouds
496,Buala,SB,-8.145,159.5921,78.78,87,100,11.05,Light rain
497,Severo-Yeniseyskiy,RU,60.3725,93.0408,12.7,90,100,11.16,Overcast clouds
498,Mayo,US,38.8876,-76.5119,51.78,96,100,3.0,Mist
499,Hoa Binh,VN,20.8133,105.3383,57.09,68,100,2.3,Overcast clouds
500,Saint Anthony,US,45.0205,-93.218,5.9,53,0,1.99,Clear sky
501,Murgab,TM,37.4966,61.9714,48.07,61,17,13.8,Few clouds
502,San Juan,AR,-31.5375,-68.5364,89.8,26,2,9.55,Clear sky
503,Ikom,NG,5.9667,8.7063,84.27,21,80,2.77,Broken clouds
504,Palora,EC,-1.7,-77.9333,77.11,42,81,5.73,Broken clouds
505,Rapar,IN,23.5667,70.6333,66.43,28,0,6.93,Clear sky
506,Manthani,IN,18.65,79.6667,72.45,70,0,13.35,Clear sky
507,Bystryy Istok,RU,52.371,84.3873,-7.69,100,94,1.48,Overcast clouds
508,Pangoa,PE,-12.1167,-73.0,77.7,88,61,3.76,Broken clouds
509,Elizabeth City,US,36.2946,-76.2511,71.62,49,0,10.36,Clear sky
510,Gambiran,ID,-6.7988,111.4951,72.57,95,100,3.36,Overcast clouds
511,Lethem,GY,3.3803,-59.7968,94.42,36,39,12.08,Scattered clouds
512,Meulaboh,ID,4.1363,96.1285,75.81,86,97,4.12,Overcast clouds
513,Paraiso,CR,9.8383,-83.8656,83.88,46,3,4.72,Clear sky
514,Vestmanna,FO,62.1564,-7.1664,34.72,80,75,33.38,Light snow
515,Nanakuli,US,21.3906,-158.1547,77.61,64,0,5.75,Clear sky
516,Aripuana,BR,-9.1667,-60.6333,80.56,87,100,0.85,Overcast clouds
517,Xiashi,CN,30.5363,120.6864,43.0,93,86,5.23,Overcast clouds
518,Santa Cruz,BO,-17.8,-63.1667,89.65,55,40,14.97,Scattered clouds
519,Yumen,CN,40.2833,97.2,16.36,41,38,8.72,Scattered clouds
520,Dosso,NE,13.049,3.1937,74.34,11,0,10.13,Clear sky
521,Sangar,RU,63.9242,127.4739,-24.41,99,100,2.46,Overcast clouds
522,Thinadhoo,MV,0.5333,72.9333,81.7,72,16,4.7,Few clouds
523,Uruzgan,AF,32.8333,66.0,30.58,44,0,9.64,Clear sky
524,Quatre Cocos,MU,-20.2078,57.7625,80.1,91,100,24.81,Moderate rain
525,Korla,CN,41.7597,86.1469,26.15,49,100,6.35,Overcast clouds
526,Yatou,CN,37.15,122.3833,28.18,70,25,6.96,Scattered clouds
527,Suoyarvi,RU,62.0833,32.35,-2.25,100,74,1.45,Broken clouds
528,Kandrian,PG,-6.2167,149.55,78.66,84,100,18.43,Overcast clouds
529,Shingu,JP,33.7333,135.9833,40.91,74,65,6.96,Broken clouds
530,Wanaka,NZ,-44.7,169.15,52.11,90,100,5.01,Light rain
531,Xichang,CN,27.8964,102.2634,40.53,84,85,0.74,Overcast clouds
532,Nauta,PE,-4.5061,-73.5757,79.86,90,100,1.72,Moderate rain
533,Vaitape,PF,-16.5167,-151.75,80.02,77,97,18.34,Overcast clouds
534,Safaga,EG,26.7292,33.9365,66.15,33,0,15.05,Clear sky
535,Matara,LK,5.9485,80.5353,73.71,88,2,4.52,Clear sky
536,Bagan,RU,54.1001,77.6646,6.17,91,18,8.32,Few clouds
537,Manacor,ES,39.5696,3.2096,55.83,82,11,8.43,Few clouds
538,Tromso,NO,69.6496,18.957,16.45,62,0,2.3,Clear sky
539,Ullapool,GB,57.8987,-5.1604,39.34,75,100,24.38,Overcast clouds
540,Sinnamary,GF,5.3833,-52.95,78.8,85,43,11.34,Light rain
541,Parana,AR,-31.732,-60.5238,88.39,42,100,3.27,Overcast clouds
542,Yakeshi,CN,49.2833,120.7333,-31.04,100,94,3.27,Overcast clouds
543,Bereda,ES,43.2686,-7.5406,52.0,97,49,3.29,Scattered clouds
544,Saint-Francois,FR,46.4154,3.9054,42.42,81,20,9.22,Few clouds
545,Mogadishu,SO,2.0371,45.3438,78.15,85,19,21.3,Few clouds
546,Tarakan,ID,3.3,117.6333,76.5,94,20,3.44,Few clouds
547,Gallup,US,35.5281,-108.7426,25.56,47,0,4.61,Clear sky
548,Mecca,SA,21.4267,39.8261,74.52,78,76,3.53,Broken clouds
549,Vestmannaeyjar,IS,63.4427,-20.2734,27.48,71,7,21.18,Clear sky
550,Zhoucheng,CN,35.9122,116.3117,34.56,49,100,4.18,Overcast clouds
551,Ucluelet,CA,48.9329,-125.5528,46.09,93,100,1.88,Overcast clouds
552,Aswan,EG,24.0934,32.907,63.7,23,0,12.66,Clear sky
553,Batagay,RU,67.6333,134.6333,-34.19,99,99,1.68,Overcast clouds
554,La Ronge,CA,55.1001,-105.2842,-18.15,52,40,5.75,Scattered clouds
555,Sabang,ID,5.8933,95.3214,80.56,77,42,2.19,Scattered clouds
556,Markivka,UA,49.5229,39.5705,32.72,99,100,5.53,Light snow
557,Ubrique,ES,36.6778,-5.446,60.55,64,12,2.21,Few clouds
558,Khani,GE,41.9563,42.9566,36.97,73,44,9.06,Scattered clouds
559,Cambridge,CA,43.3601,-80.3127,20.37,72,100,1.01,Overcast clouds
560,Vadso,NO,70.0744,29.7487,21.15,86,75,4.61,Broken clouds
561,Yakuplu,TR,40.9889,28.6758,43.02,81,75,10.36,Light rain
562,Guerrero Negro,MX,27.9769,-114.0611,59.59,26,0,4.29,Clear sky
563,Chimbote,PE,-9.0853,-78.5783,76.15,69,100,13.13,Overcast clouds
564,Dapaong,TG,10.8639,0.205,80.47,8,40,6.64,Scattered clouds
565,Chifeng,CN,42.2683,118.9636,2.3,69,0,6.82,Clear sky
566,Leshukonskoye,RU,64.8989,45.7622,2.32,100,94,1.72,Overcast clouds
567,Prado,BR,-17.3411,-39.2208,82.08,71,85,9.71,Overcast clouds
568,Hovd,MN,48.0056,91.6419,-9.08,88,40,3.71,Scattered clouds
569,Pundaguitan,PH,6.3711,126.1689,78.08,83,100,10.16,Moderate rain
570,Viterbo,IT,42.4167,12.0833,49.37,84,0,9.22,Clear sky
571,Fukue,JP,32.6881,128.8419,45.5,51,100,13.58,Overcast clouds
572,Khandbari,NP,27.3747,87.2039,50.23,79,100,2.86,Overcast clouds
573,Yuzha,RU,56.5831,42.0122,4.86,100,91,2.68,Overcast clouds
574,Saint-Ambroise,CA,48.5501,-71.3324,8.58,76,100,8.57,Overcast clouds
575,Green Valley,US,31.8543,-110.9937,51.71,20,0,7.45,Clear sky
576,Berck,FR,50.4,1.6,47.95,93,100,6.91,Overcast clouds
577,Floro,NO,61.5996,5.0328,44.96,100,75,28.77,Light rain
578,Batagay-Alyta,RU,67.8006,130.4114,-17.91,96,100,4.0,Overcast clouds
579,Tiznit,MA,29.5833,-9.5,65.25,36,100,1.81,Overcast clouds
580,La Rioja,ES,42.25,-2.5,51.04,58,100,2.39,Overcast clouds
581,Kununurra,AU,-15.7667,128.7333,78.78,100,100,2.3,Overcast clouds
582,Kikwit,CD,-5.041,18.8162,67.84,98,98,1.83,Overcast clouds
583,Chaparral,CO,3.7232,-75.4832,83.95,52,100,5.79,Overcast clouds
584,Vrangel,RU,42.7297,133.0839,13.24,65,0,12.48,Clear sky
585,Orlik,RU,52.5178,99.825,-14.67,94,100,1.92,Overcast clouds
586,Palmer,US,42.1584,-72.3287,45.95,98,100,4.61,Light rain
587,Sur,OM,22.5667,59.5289,69.49,55,0,9.01,Clear sky
588,Portobelo,PA,9.55,-79.65,91.81,71,30,11.43,Scattered clouds
589,Bokovskaya,RU,49.229,41.8306,35.58,100,100,10.02,Light rain
590,Vardo,NO,70.3705,31.1107,21.18,93,75,4.61,Light shower snow
591,Cancun,MX,21.1743,-86.8466,84.13,74,75,11.5,Broken clouds
592,Boa Vista,BR,2.8197,-60.6733,91.38,40,75,11.5,Broken clouds
593,Nantucket,US,41.2835,-70.0995,46.96,93,100,8.05,Mist
594,Smoky Lake,CA,54.1169,-112.4686,-8.68,70,100,5.75,Overcast clouds
595,Lafayette,US,30.2335,-92.0668,48.13,88,100,5.99,Overcast clouds
596,Rawson,AR,-43.3002,-65.1023,77.49,40,64,8.86,Broken clouds
597,Kawalu,ID,-7.3817,108.2082,71.64,93,96,3.78,Overcast clouds
598,Serebriya,UA,48.4559,27.7192,27.75,81,8,10.09,Clear sky
599,Cotacachi,EC,0.3,-78.2667,71.15,50,77,7.07,Broken clouds
600,Fairbanks,US,64.8378,-147.7164,-13.0,63,100,5.75,Overcast clouds
601,Toshkivka,UA,48.7791,38.579,32.49,99,100,6.29,Light snow
602,Mitu,CO,1.1983,-70.1733,75.38,94,100,0.58,Overcast clouds
603,Sakakah,SA,29.9697,40.2064,58.57,37,2,11.27,Clear sky
604,Durango,MX,24.8333,-104.8333,54.79,55,31,17.83,Scattered clouds
605,Najran,SA,17.4924,44.1277,61.45,30,10,1.77,Clear sky
606,Berdigestyakh,RU,62.0989,126.6992,-21.14,99,99,4.27,Overcast clouds
607,Mucuri,BR,-18.0864,-39.5508,82.51,68,38,10.22,Scattered clouds
608,Korhogo,CI,9.45,-5.6333,78.64,9,7,4.9,Clear sky
609,Lafia,NG,8.4833,8.5167,85.42,12,14,2.62,Few clouds
610,Sao Miguel Do Iguacu,BR,-25.3481,-54.2378,89.04,86,100,1.74,Overcast clouds
611,Baykit,RU,61.67,96.37,15.13,96,100,4.09,Light snow
612,Barra Do Garcas,BR,-15.89,-52.2567,79.38,83,75,6.4,Broken clouds
613,Radcliff,US,37.8404,-85.9491,34.18,94,100,4.0,Snow
614,Belyy Yar,RU,53.6039,91.3903,-14.91,91,20,0.0,Mist
615,Kassala,SD,15.451,36.4,83.77,21,55,9.42,Broken clouds
616,Puerto Del Rosario,ES,28.5004,-13.8627,71.35,46,0,1.14,Clear sky
617,Zarichne,UA,51.8126,26.129,19.11,96,49,4.0,Scattered clouds
618,Chingirlau,KZ,51.095,54.0814,28.69,89,100,12.86,Overcast clouds
619,Tazovskiy,RU,67.4667,78.7,-0.18,97,100,9.22,Overcast clouds
620,Mehamn,NO,71.0357,27.8492,24.98,68,100,8.72,Overcast clouds
621,Spornoye,RU,50.8448,37.2913,30.22,98,100,4.0,Snow
622,Ardatov,RU,55.2421,43.097,12.9,95,100,5.82,Overcast clouds
623,Davila,PH,18.4726,120.5763,76.46,82,19,16.6,Few clouds
624,Benjamin Constant,BR,-4.3831,-70.0311,82.53,89,75,3.44,Moderate rain
625,Senneterre,CA,48.3835,-77.2328,-0.18,69,98,6.85,Overcast clouds
626,Tynda,RU,55.1667,124.7167,-19.46,93,41,5.17,Scattered clouds
627,Queimados,BR,-22.7161,-43.5553,84.06,87,82,4.34,Moderate rain
628,Saint-Paul,RE,-21.0096,55.2707,80.69,91,100,12.68,Heavy intensity rain
629,Monrovia,LR,6.3005,-10.7969,82.17,78,52,8.79,Broken clouds
630,Yako,BF,12.9667,-2.2667,77.22,10,6,8.52,Clear sky
631,Pindiga,NG,9.9833,10.9333,73.9,14,4,8.37,Clear sky
632,Wanlaweyn,SO,2.6185,44.8938,79.63,64,100,17.69,Overcast clouds
633,Poya,NC,-21.35,165.15,77.94,87,60,1.86,Moderate rain
634,Antofagasta,CL,-23.65,-70.4,71.22,62,4,11.61,Clear sky
635,Harindanga,IN,22.0383,88.3214,69.78,79,7,6.96,Clear sky
636,Realeza,BR,-25.7689,-53.5325,79.05,75,100,3.8,Overcast clouds
637,Lasa,IT,46.6166,10.7002,40.46,82,97,3.15,Overcast clouds
638,Gandajika,CD,-6.75,23.95,66.16,98,100,6.91,Moderate rain
639,Inuvik,CA,68.3499,-133.7218,-21.14,76,75,2.3,Light snow
640,Galesburg,US,40.9478,-90.3712,17.17,70,100,3.0,Overcast clouds
641,Grindavik,IS,63.8424,-22.4338,25.27,74,75,19.57,Broken clouds
642,Mao,ES,39.8885,4.2658,55.96,94,0,9.22,Clear sky
643,Santa Maria Da Vitoria,BR,-13.3947,-44.1886,84.97,62,52,3.22,Broken clouds
644,Chiny,BE,49.7333,5.3333,40.78,96,100,6.26,Overcast clouds
645,Skelleftea,SE,64.7507,20.9528,-3.64,84,100,3.44,Overcast clouds
646,Stornoway,GB,58.2093,-6.3865,37.36,84,20,7.0,Few clouds
647,Ostrovnoy,RU,68.0531,39.5131,12.79,81,100,0.89,Overcast clouds
648,Ati,TD,13.2154,18.3353,70.43,12,5,9.66,Clear sky
649,Mbanza-Ngungu,CD,-5.25,14.8667,68.94,91,100,1.72,Light rain
650,Boguchar,RU,49.9358,40.545,32.68,99,100,3.4,Snow
651,Yenotayevka,RU,47.2456,47.0281,31.19,92,99,3.89,Overcast clouds
652,Dukat,RU,62.55,155.55,-13.58,82,14,7.16,Few clouds
653,Ejutla De Crespo,MX,16.5667,-96.7333,77.95,20,0,4.99,Clear sky
654,Xuddur,SO,4.1213,43.8894,79.68,26,100,10.89,Overcast clouds
655,Nata,PA,8.3333,-80.5167,89.47,42,12,14.7,Few clouds
656,Lavrentiya,RU,65.5833,-171.0,-2.13,62,1,23.55,Clear sky
657,Samarai,PG,-10.6167,150.6667,79.77,80,100,8.66,Overcast clouds
658,Beringovskiy,RU,63.05,179.3167,0.57,78,100,21.32,Overcast clouds
659,Sammamish,US,47.6418,-122.0804,46.49,88,100,1.99,Light rain
660,Hami,CN,42.8,93.45,24.64,34,69,4.16,Broken clouds
661,Radovitskiy,RU,55.1282,39.7956,11.95,98,100,2.73,Overcast clouds
662,Otuzco,PE,-7.9,-78.5833,35.92,70,87,8.61,Light rain
663,Toronto,CA,43.7001,-79.4163,22.21,72,100,3.0,Overcast clouds
664,Chauk,MM,20.8833,94.8167,64.74,47,0,5.37,Clear sky
665,Pontes E Lacerda,BR,-15.2261,-59.3353,82.27,83,47,6.38,Light rain
666,Balkhash,KZ,46.844,74.9804,7.81,84,8,9.62,Clear sky
667,Kaduqli,SD,11.0167,29.7167,82.18,16,100,7.63,Overcast clouds
668,Baruun-Urt,MN,46.6806,113.2792,-12.6,89,4,4.99,Clear sky
669,San Miguel,SV,13.4833,-88.1833,94.6,39,20,3.44,Few clouds
670,Gambela,ET,8.25,34.5833,88.47,28,100,3.56,Overcast clouds
671,Kuybysheve,UA,47.358,36.6491,31.82,98,100,9.31,Overcast clouds
672,Angoram,PG,-4.0625,144.0661,72.07,96,100,1.61,Moderate rain
673,Sucre,BO,-19.0333,-65.2627,68.43,48,58,10.25,Broken clouds
674,Progreso,MX,21.2833,-89.6667,91.51,42,0,10.18,Clear sky
675,La Mata,PA,8.0833,-80.8833,91.54,43,35,3.89,Scattered clouds
676,Berlevag,NO,70.8578,29.0864,22.95,93,100,5.75,Light shower snow
677,Pathein,MM,16.7833,94.7333,64.35,76,7,4.25,Clear sky
678,Jiuquan,CN,39.7432,98.5174,16.68,39,32,3.56,Scattered clouds
679,Lalmohan,BD,22.3384,90.7419,68.63,76,0,4.43,Clear sky
680,Cerritos,US,33.8583,-118.0648,68.85,23,0,3.0,Clear sky
681,Zapolyarnyy,RU,69.4154,30.8136,0.68,97,100,1.9,Overcast clouds
682,Mayumba,GA,-3.432,10.6554,76.8,84,100,1.83,Overcast clouds
683,Rio Brilhante,BR,-21.8019,-54.5464,81.64,81,37,9.95,Scattered clouds
684,Mikhaylovka,RU,50.06,43.2379,34.79,100,100,13.22,Snow
685,Adre,TD,13.4667,22.2,72.66,14,6,7.7,Clear sky
